Open,Close,VWAP,Volume,MACD,DPO,HULL-16,MFM,Lable
695,688.3,696.87,2721782,14.83482289,-64.4325,711.8445719,5.627411325,-1
680,693.2,689.19,2314033,15.50819149,-43.13,718.9018937,11.46941755,1
695.55,708.75,704.27,4049142,17.09892328,-26.0425,720.5866222,12.34409698,1
715,711.55,714.67,2695433,19.70125474,-26.4325,719.3285077,7.093397621,-1
714,706.55,711.41,1675930,21.43607257,24.1925,718.8695691,-14.44313859,-1
712,703.75,713.8,2401320,22.39168144,15.0875,719.7410958,33.71686116,-1
705,705.65,708.68,1776458,22.3272267,39.42,720.4202862,-4.974266944,1
707,710.35,708.46,1330843,22.181834,34.5025,719.8073122,-5.165097338,1
721.3,745,735.61,3427211,22.95535992,18.5,718.5826026,-9.75173345,1
745,739.55,744.01,1829155,25.18952879,7.965,717.9897502,13.11978412,-1
738,740.45,743.35,1687274,26.09498092,9.6275,723.8699277,-50.65751844,1
747,749.45,748.76,1500079,27.22471942,-2.65,731.8646294,42.33964419,1
748,744,749.89,2475682,27.87948127,-5.0775,739.7694337,-76.61208801,-1
751.4,751.85,755.24,1875720,28.34598146,3.5625,747.5556176,-5.719029224,1
750,795,779.72,7892302,28.27695615,1.7675,753.6170911,-8.33439815,1
806,850.5,846.23,8769797,32.36562318,-10.1125,758.9015167,10.69415489,1
855,841.5,841.68,3104776,39.10724553,-20.9525,770.1297328,3.888451804,-1
848.65,840.5,841.26,2279616,43.43766081,-26.5475,793.3217551,4.28205042,-1
841,865,856.86,3428560,45.72586146,-29.6825,819.0281062,4.497966141,1
869.95,834,853.13,1851083,49.30599297,-4.18,841.3756494,5.276732972,-1
837.9,789.55,797.34,2625055,48.99406595,-16.695,861.9589459,5.352923319,-1
795,835.6,814.97,2596695,44.77110855,-20.8575,873.7733318,6.232371013,1
842.4,848.1,849.52,1860542,44.73149971,-18.9775,869.8056101,4.779655706,1
849.9,850.6,851.17,1600317,44.7888606,-31.395,863.0534251,4.334091804,1
845,850.35,871.86,2838912,43.93289393,-30.4975,858.3335738,4.147319848,1
858,912,893.03,3677531,43.79823322,5.4625,856.9996678,8.956546622,1
910,908.15,909.25,2397012,47.3397356,50.55,856.733691,12.0216968,-1
865,866.1,857.41,3314525,45.98743786,31.425,867.910534,7.070688096,1
876,835.15,879.69,2153814,45.28102554,22.6375,884.7971609,5.596979286,-1
820,852.15,828.63,3400294,39.74681607,42.63,895.2814599,13.36966137,1
811,837.5,838.83,1906068,34.24027701,6,892.1358058,5.454841786,1
849,894.45,874.25,1932254,32.56545862,-43.3025,883.9237615,4.101887521,1
905,916.25,914.08,2779337,35.34709703,-4.5025,872.5364816,4.583623378,1
917.9,988.9,974.93,7826426,38.1524159,-0.615,871.1575911,4.049398952,1
997.3,987.75,1006.01,5603304,46.24637583,-9.9675,878.8816712,2.652085958,-1
890,902.5,907.89,3865474,43.50630509,-19.855,904.5541061,3.247279961,1
905,901.9,905.06,2118733,42.05972712,39.195,937.5467695,5.823286074,-1
901,905.8,912.66,1689797,40.12823853,32.325,955.0775643,6.265109172,1
925,885.65,901.57,2145499,40.07125526,-12.99,957.9464455,9.473842555,-1
865,897.45,886.12,1331243,34.78631724,-44.9725,952.5771775,9.794071271,1
895,879.15,889.67,1289769,32.64106767,-31.145,940.4037291,11.63281641,-1
889.9,860.35,877.31,1057582,30.18174858,-50.275,926.2928642,15.47649749,-1
860.35,862.45,867.8,810325,25.55496709,5.4375,908.8786523,-133.6077882,1
859.9,848,851.41,795386,21.60278235,26.52,889.8048091,-19.0198706,-1
860,834,839.61,218815,18.26803363,99.3,873.8632807,-2.864913564,-1
818,813.95,807.01,2465328,12.09841594,98.9675,859.9812018,-3.304087135,-1
813.95,833.95,830.37,1524914,6.803653711,18.62,846.2746191,-8.084404824,1
852.3,858.05,861.2,1361319,5.63522971,21.73,830.5469021,-13.32839528,1
921,859.85,870.12,1845485,10.13299849,26.0325,819.5644177,-13.94149377,-1
860,843.5,846.91,1191583,8.678134361,4.6475,818.4136723,-9.774575728,-1
860,862.8,857.97,1144426,7.439355343,16.88,824.6339366,-6.335589453,1
863.15,859.3,869.37,2567339,6.635145388,-2.685,831.0954856,-10.99460113,-1
862,825.05,844.01,1654767,5.837752373,-19.7275,839.7164365,-7.81702112,-1
899.9,818.05,810.18,1898299,8.168240953,-13.0675,848.2623421,-5.925336408,-1
800.65,817.65,818.9,928139,1.987975124,-18.975,850.0178591,-5.114201535,1
839.5,850.45,838.03,1699452,0.220464646,-24.47,844.9826474,-4.883011342,1
850,848.9,853.28,1529111,-0.329765164,-41.9175,836.2927099,-4.826151962,-1
890,816.6,836.46,1524272,2.432074367,-19.2675,833.5237988,-3.828600916,-1
832,798.25,813.95,2433464,-0.056009803,9.2925,835.0210401,-3.238505567,-1
805,825.9,820.24,1034875,-4.157550341,15.4625,832.8045706,-3.228441482,1
830,842.2,839.78,859210,-5.330584775,2.69,824.5377051,-3.296545122,1
844,872.6,861.59,2261968,-5.07273718,23.8375,819.475167,-3.677248489,1
875,865.5,870.32,2103250,-2.341289477,19.725,821.2033744,-11.16954571,-1
875,848.15,860.9,928581,-0.174468312,-14.6775,832.0588923,-14.10290711,-1
856,832.05,837.63,1358842,0.010401204,-21.685,844.5253066,-14.62959207,-1
832,833.3,834.94,843385,-1.758387959,-21.9875,853.0329047,-9.673628012,1
838.4,836.3,841.81,1543619,-2.613969626,9.845,855.2501994,-4.754672632,-1
835.4,864.8,857.29,4342798,-3.493748402,8.1775,854.1030642,-4.158781815,1
870,890.05,882.89,4198501,-1.384615736,-24.46,851.4305292,12.18634419,1
894.5,877.05,889.03,3273229,2.237094532,-44.32,852.7866266,3.955296393,-1
877,823.35,847.4,1635450,3.654024178,-18.3475,860.5444084,13.15775058,-1
844.9,817.2,826.56,2485043,2.16326016,-0.075,869.2510754,-131.3498238,-1
826.9,824.3,829.51,2281147,-0.464569981,32.43,867.5829856,-6.113003292,-1
829.95,824.25,827.26,1675021,-2.275063753,25.3675,858.3615039,-8.237789147,-1
839,864.35,859.73,1833354,-2.946151444,7.7075,847.4691337,-7.799733931,1
875.4,892.8,887.44,1364603,-0.536228934,-10.7275,837.7031899,-42.29592032,1
906,905.1,904.48,3096905,3.79784499,-11.595,836.1781287,37.31896424,-1
870.65,931.35,922.59,2188341,4.331966692,-11.405,844.8862576,10.92129811,1
935,935.4,937.11,1530903,9.83173866,11.3575,861.7374042,66.49629921,1
939,932.25,941.28,1361086,14.34784797,29.75,886.1099743,-29.62546163,-1
935,933.55,928.98,1518523,17.40394862,11.4325,912.1277871,24.77600847,-1
939,926.15,926.54,1490285,19.91912542,-46.835,934.2021866,6.337041468,-1
939.7,931.35,932.78,934639,21.71871469,-55.6625,949.868366,3.955073936,-1
913,925.8,930.87,920093,20.75252256,-51.855,957.5389479,3.99332579,1
935,891.3,903.35,2172027,21.51313777,-55.7875,959.9060102,3.291178072,-1
885,893.8,893.31,1238918,17.87751955,-18.65,957.7313313,7.260920542,1
920,854.15,875.36,1391869,17.61582273,6.775,946.9035407,10.54971001,-1
854.15,853.3,850.46,1342909,11.95987817,18.1825,932.2351676,-29.75841964,-1
921.5,838.2,847.7,1622193,12.76189034,45.0075,910.3542311,-7.038638908,-1
859,852.1,851.57,1756904,8.261776469,51.65,887.4096364,-3.445649038,-1
860,818,817.41,2950177,4.721450527,49.7475,864.1514812,-5.225296612,-1
829.5,810.75,817.36,3258587,-0.538024219,51.315,847.0735527,-3.092687764,-1
810.65,782.5,800.46,2109974,-6.155719559,44.2375,830.257509,-2.687334555,-1
777,721.6,727.55,3760292,-13.17009601,51.5275,815.1119252,-2.547032632,-1
696,670.65,647.27,3592171,-24.97411075,51.11,797.9249229,-3.488581331,-1
710,698.55,701.81,2256263,-32.82209136,26.295,772.0775505,-4.044374915,-1
715,670.75,688.16,2540798,-38.19859841,38.5075,735.0877448,-3.671328759,-1
700,715.05,706.36,1475137,-43.17200265,10.575,701.8516113,-3.735424834,1
704,696.7,684.96,824341,-46.25804014,20.54,672.244111,-4.291994463,-1
714,715.2,712.55,944953,-47.35174827,17.375,657.9238748,-6.157767657,1
716,723.3,727.53,1350553,-47.50980311,42.1275,651.6256239,-6.252140741,1
726,738.6,723.26,2415898,-46.29511249,18.54,655.7155137,-8.481164664,1
740,776.45,761.21,2181640,-43.69976336,20.6675,667.272391,23.32799288,1
777,802.15,801.78,2096828,-38.21841409,0.1625,685.8213908,5.805129722,1
804,817.05,798.92,2395478,-31.33556366,-54.555,711.9349106,5.942830742,1
790,798.85,800.96,1651451,-26.70194548,-101.7925,743.6396635,3.137645475,1
795,771.8,790.11,1684651,-22.3685662,-69.145,776.5303834,2.866702069,-1
782,751.35,757.88,1128932,-19.7549364,-92.8275,802.0181144,2.647295473,-1
730.1,726.7,729.86,1047908,-21.62003948,-43.43,814.1195737,3.599025575,-1
732,710.3,732.44,1105270,-22.68360696,-56.205,812.414594,4.445160621,-1
727.7,758.1,746.21,1814990,-23.60136356,-30.615,798.165013,6.496431737,1
779,778.4,781.07,1403948,-19.96143108,-19.52,774.9399584,4.135960839,-1
765,818.15,800.19,2298009,-17.99828409,-2.6025,757.8037069,7.308822995,1
824.4,821.2,827.1,2363911,-11.51911746,33.465,751.4947284,6.405067535,-1
829.9,812.95,824.8,1370169,-5.872807684,54.185,760.5399735,12.88967723,-1
765.1,772.45,788.88,1639871,-6.548401125,61.97,777.9317219,-9.278851964,1
780,805.8,798.15,1753063,-5.815167263,40.075,796.3619738,-6.230993672,1
792.7,804.7,807.77,2098032,-4.161845239,6.2725,804.961148,-294.0815538,1
804.7,809.15,799.76,1733446,-1.862259516,-18.66,811.8930603,36.38725778,1
810,809.6,811.96,1970091,0.383300207,-48.9325,816.337259,7.786404943,-1
820,812.25,822.8,2088548,2.935679033,-70.0525,819.5363232,7.170704809,-1
818.4,824.3,816.89,1995391,4.774512754,-26.7,820.2915439,-110.8609756,1
829.9,801.75,800.56,2751435,7.077783278,-10.685,820.4164033,16.62426121,-1
785.1,772.9,785.27,1731783,5.229912462,27.8,822.8199205,-16.44716074,-1
784.95,777.95,775.61,2314254,3.710526601,32.3125,822.6682794,-13.52138714,-1
783.9,799.2,794.92,1856575,2.394067712,26.0175,814.8569412,142.5693548,1
790,773.55,775.58,1774568,1.821673117,-14.5,803.4899696,8.060535828,-1
765,812.5,778.54,2506501,-0.640813059,18.7625,796.0277133,28.10869167,1
807.8,819.15,821.48,2469990,0.849519051,14.605,788.3367587,7.24321702,1
825,768.8,791.71,2581548,3.378905304,14.4325,787.9042809,11.62238154,-1
765,696.95,725.34,2953099,0.538442619,11.9575,793.0583904,88.6745271,-1
705,715.1,712.27,2677120,-6.477056208,17.665,792.9192188,-23.9363145,1
690,658.9,668.23,2269680,-13.09601724,32.88,775.6249764,-12.16549024,-1
650.1,639.05,651.08,2175626,-21.31415621,18.2925,752.8598521,-7.276916121,-1
652.05,637.85,647.28,2259501,-27.35496498,-1.45,721.3243523,-6.728034008,-1
650,591.1,601.88,2258818,-31.93989101,12.355,686.1602389,-4.023573516,-1
600.5,635.85,625.31,1825444,-39.11505811,42.6725,652.2219891,-2.894080601,1
640,657.7,651.35,2515490,-41.14202673,25.52,617.0319634,-3.679549952,1
659,655,655.71,2466629,-40.7466426,71.82,595.1759302,-3.285570747,-1
659.9,716.1,695.52,3791341,-39.90090908,86.1775,589.9895896,-3.028635477,1
716,694.35,698.23,2085682,-34.3108555,40.5025,596.1313237,-7.969574368,-1
699,671.4,677.07,1316660,-30.89546762,-25.4525,618.1214349,-13.09626921,-1
685,648.85,657.88,1831801,-28.98369608,0.3425,643.416658,-8.943117546,-1
650,660.15,656.91,1977956,-29.9461498,-48.2125,663.4044714,-9.257784653,1
658.5,661.4,666.71,2773166,-29.68140292,-62.425,672.2134192,-97.44149542,1
666,680.55,668.88,1798596,-28.53786338,-57.7975,675.3699993,93.60994859,1
680.5,657.05,663.62,1560583,-26.16068767,-98.615,675.1270468,7.825070295,-1
662,678.85,673.04,2042987,-25.47510162,-48.04,676.3044882,46.90204205,1
671,684.8,681.49,1519316,-23.93014839,-19.5075,673.2151217,39.80504763,1
688.8,693.25,690.61,2063905,-21.02783817,-15.49,672.3749243,13.08493581,1
694.25,692.15,691.34,956444,-18.07973744,49.3875,674.6975245,-47.21240264,-1
699.8,691.15,700.14,1070846,-15.12137051,27.8775,681.1030138,15.68956814,-1
700,717.8,709.8,1969823,-12.61521689,6.125,687.8744832,17.78531482,1
730,776.25,757.62,2757987,-8.115978362,-19.37,693.1349029,4.720642375,1
777,782.4,780.55,1684532,-0.750959194,-14.93,701.3982686,3.477211568,1
774.5,797.5,783.83,3232283,4.828925006,-20.9075,721.4260972,2.302769721,1
800,776.35,788.58,1899247,11.17899089,-12.0775,747.1125915,2.203488524,-1
775.7,803.75,792.4,1963062,14.08961732,-42.6025,774.406833,2.236668769,1
813.4,778.45,785.71,1953402,19.21546962,-28.105,793.7310456,2.135797302,-1
783,810.4,804.1,3190623,20.58899351,-28.3275,810.4296019,2.275423043,1
808.7,818.25,810.58,1941569,23.47969154,-24.5925,818.5470351,2.173711415,1
821,797.35,804.87,1475482,26.45781609,-31.8875,825.5536525,2.119562414,-1
804,803.9,801.72,1535264,27.13442555,-39.185,830.893468,2.230248894,-1
793,818.6,816.6,2298222,26.47841948,-20.2875,831.2377243,2.40405415,1
820.7,823.15,826.94,3883162,27.87130405,30.24,828.7383393,2.661090278,1
828,844.9,836.66,3343777,29.22717977,28.3025,827.9112378,3.549442217,1
850,844.2,845.76,2875707,31.71064313,35.185,829.3732216,3.394448612,-1
837,842.85,831.14,2029997,32.25875466,4.6775,835.4101368,3.141574411,1
845.85,851.4,859.98,2002864,33.02633195,23.8775,842.4145132,3.189448538,1
842.35,886.1,875.01,3357967,32.97245576,-9.7525,848.4940091,3.82028184,1
881,881.7,888.52,2855799,35.63618599,12.555,854.583838,3.468297917,1
882,891.15,885.07,1877403,37.39704092,10.9275,866.2962437,3.318836682,1
891,894.85,898.28,1726544,39.06825362,-19.9725,878.8174335,2.597917934,1
891,922,909.6,3018121,39.93262126,-22.275,890.9568011,2.847837869,1
914.35,909.15,911.58,2263240,42.01665673,-14.8625,900.7592057,2.624215419,-1
903.25,897.1,900.53,2729597,42.28588897,-16.65,913.0677133,2.420663021,-1
895,874.6,874.88,2097063,41.35734644,0.12,922.8464675,3.876717936,-1
882.3,867,871.85,1579821,39.14610048,-5.4925,927.0484448,4.074341678,-1
866,903.35,880.68,1861026,35.66799066,-10.005,921.9714691,6.081080478,1
908,896.1,906.99,3123215,35.88514668,-7.7,910.762953,3.849681424,-1
905.4,902.8,906.49,2067542,35.43919281,22.715,904.120438,13.5226048,-1
906,869,886.61,1629341,34.73389409,14.0875,900.4324607,-26.68210872,-1
860,861.65,858.4,1986884,30.1180097,19.955,899.6765893,-6.444141284,1
867,813.75,845.25,3464800,26.71636955,20.7675,894.1141179,-9.555386902,-1
820,841.75,826.76,2958198,19.9994478,48.16,885.5581083,-2.876137963,1
853,824.15,832.17,2101192,17.13984903,34.38,868.0375401,-4.237198918,-1
819.4,823.2,813.14,2546404,12.02510601,23.3675,852.6976115,-4.189970301,1
832.5,820.2,818.23,1922839,8.925065898,1.9175,837.3921708,-7.080291778,-1
827.5,836.7,838.01,1608242,5.99579233,-4.55,824.6815099,-8.741298916,1
831,855.85,829.15,2208716,3.911393282,32.535,814.2354645,-5.659840197,1
860,841,848.61,2217522,4.545832384,26.7975,810.8041694,-71.13961964,-1
849.8,848.95,855.07,1214134,4.177897387,35.5325,816.2145078,-26.38281385,-1
847,850.6,845.14,1899618,3.618773771,3.8425,823.9882036,-76.16213904,1
853,822.55,840.51,1580455,3.617843188,-1.295,832.4871534,-190.5726995,-1
815,816.8,822.02,1983985,0.546159709,-44.2225,840.2720799,11.83576036,1
825,777.4,795.08,1968188,-1.069493602,-11.605,842.2107767,-26.26135724,-1
741,745.75,752.4,1798484,-9.020529826,-23.22,839.0295426,-19.36001225,1
745.7,711.1,734.44,2051847,-14.77284879,-17.7275,825.8810261,-5.545061584,-1
698.9,742.6,723.26,2554509,-22.84298926,-12.9325,803.0554261,-4.227738701,1
745,756.55,748.82,3147248,-25.23034204,11.605,771.3535259,-9.295637675,1
752.25,726.75,747.15,7706872,-26.23541968,37.7325,745.0960347,-9.245391245,-1
723.15,728.85,730.74,3323535,-29.04419007,31.685,729.2461887,-4.972199668,1
722.5,697.7,718.72,2913376,-30.96587745,46.6425,717.7172924,-6.061486049,-1
715,740.8,708.83,3758582,-32.7167745,56.49,709.8891944,-3.769332775,1
741,658.05,672.83,4082988,-31.64295242,32.0875,700.532989,-8.680891811,-1
656,640.4,641.17,4512061,-37.21816379,35.5225,700.4855388,-5.000483534,-1
644.5,651.9,655.34,2899312,-42.07937131,5.31,691.7883285,-5.48907621,1
645,651.95,647.57,1825515,-45.36900241,-17.775,675.0883824,-5.692738513,1
659.9,677.6,671.79,2030868,-46.24168151,-44.0125,656.6703823,-7.418818892,1
681.1,698.9,697.88,2554906,-44.70838509,-4.5575,642.8339394,-6.37180301,1
705.4,666.05,682.87,2306691,-41.06025826,17.24,638.8102106,-5.851639865,-1
646,683.4,686.35,2117548,-42.47007569,-3.8125,645.0340605,-9.426915534,1
664.25,647.9,658.9,1656825,-41.63580845,6.565,650.8127242,-13.05018517,-1
656,625.25,640.9,2749466,-41.16560054,-14.45,658.8234163,-22.83183094,-1
645,607.4,611.3,4390039,-41.20525518,38.515,661.1757663,-4.573692779,-1
600.15,592.55,593.49,3742381,-44.3428071,-33.765,655.9594352,-4.958561102,-1
615,599.05,600.83,1998595,-45.1120057,-42.1725,642.7829493,-5.35467808,-1
614.9,625.6,625.43,4224184,-45.20874826,-23.3375,624.422342,-6.493048776,1
641.9,667.55,660.87,5605196,-42.61682166,-19.0125,606.9382848,-11.86006191,1
670,630.9,639.67,4888752,-37.86008785,10.39,598.1662459,-33.42093206,-1
625,617.55,623.14,4105375,-37.28963159,37.9725,604.0691602,-6.308329925,-1
614.5,604.05,610.3,2273772,-37.25502937,10.5825,612.1910457,-6.322088174,-1
605,584.45,589.61,2660144,-37.56094474,34.1725,617.2981108,-4.292416258,-1
595,630.15,619.29,4079734,-38.17004314,4.335,616.9777901,-4.309637607,1
629,655.1,651.1,4436633,-35.50163329,-12.7825,611.104859,-10.71232604,1
652.35,679.85,671.85,4272849,-31.14474666,-30.485,610.5781725,19.73849127,1
679.85,691.55,686.09,3266389,-25.18365538,-47.3075,617.840911,6.24856586,1
695,675.9,671.12,6588738,-19.01820858,-42.79,633.3583283,5.267055389,-1
683.35,645.9,662.87,4246797,-14.89964529,-17.4375,653.4970915,8.247051036,-1
645.95,644.55,654.69,4008058,-14.48482624,26.0975,671.3178658,-30.32108547,-1
635,652.45,651.21,2048828,-14.86783925,-7.835,679.5509286,-1836.610103,1
656,644.8,652.06,2067263,-13.32423444,-20.505,680.0021858,11.97215948,-1
652,607.9,615.33,6062076,-12.28191693,-32.075,676.5922467,10.95605267,-1
604.9,610.4,613.61,3238937,-15.08060609,-49.675,669.9129026,77.81200485,1
647.7,616.5,618.74,2478298,-13.68919878,-3.2325,655.1437814,-12.67028649,-1
617,602.85,608.53,2153065,-14.89076469,21.2625,637.8412935,-5.462127907,-1
619,598,598.43,2863019,-15.5031229,45.4975,623.6172439,-3.06658308,-1
603,605.7,609.07,2465383,-17.08198795,57.25,611.9741652,-2.396869653,1
607.8,587.65,597.68,3434125,-17.74176197,42.595,601.9303658,-1.991922193,-1
595,593.75,588.37,5814067,-19.07713987,16.59,595.0271482,-2.115342809,-1
601,585.2,594.97,3248159,-19.42773165,17.0975,588.4134403,-3.525500979,-1
584,577.75,576.16,3105700,-20.83651795,26.615,584.6379232,-2.710396646,-1
577,581.35,583.58,3068114,-22.26107407,20.28,581.575594,-3.284848871,1
589,571.95,575.83,3240544,-22.16688767,-16.465,578.2650534,-4.482281521,-1
676,600.7,594.53,4656970,-14.90405613,-11.055,575.73293,-3.792146004,-1
598,584.2,583.85,2123389,-15.26262158,-2.235,572.6784935,-3.505585133,-1
589.95,589.25,588.14,2064244,-16.01152073,-11.1025,574.9120551,-3.788790903,-1
584.95,582.75,582.02,1214055,-16.81454696,-10.8375,577.5062867,-4.965375258,-1
578.5,560.35,563.29,4525523,-17.7664434,1.52,580.9924453,-5.460108437,-1
574.75,569,571.58,1917362,-18.60886795,-12.2525,582.9108899,-5.386495043,-1
568,563.6,565.85,1947925,-19.595112,-2.375,580.1270826,-2.637802492,-1
560.5,535.15,543.02,4467405,-20.74260403,-6.4825,576.1665631,-2.797256474,-1
537,526.35,526.98,3130816,-23.2790452,-8.45,571.3781262,-2.178822616,-1
540,523.65,527.96,2609266,-24.76201848,-0.7725,561.784705,-2.075021105,-1
518,500.45,499,2889632,-27.39593255,-5.835,548.6599055,-2.03758754,-1
488,486.55,483.5,2941451,-31.53946854,28.7175,535.1220572,-2.284788026,-1
490,473.75,479.64,3999542,-34.26726346,18.0325,519.9663449,-2.989324719,-1
464.1,459.75,454.28,6395877,-38.0791862,29.295,503.5844204,-2.469657615,-1
465,479.5,476.89,3079619,-40.5603576,30.0925,486.2841293,-4.010294858,1
489.8,494,493.82,3056348,-40.06504368,13.1,468.9424477,-7.997547939,1
482.1,470.25,481.05,2443382,-39.83445573,26.7375,458.1530105,-16.06596149,-1
470,486.05,481.25,1980783,-40.16472524,27.085,456.0927008,-10.19376951,1
500,484.7,485.8,3346334,-37.57404347,3.22,455.856776,25.07595726,-1
480,461.85,470.62,1999791,-36.71074517,-0.7475,459.095539,12.68711497,-1
462,445.95,446.08,1851183,-37.05126443,2.0575,464.150959,11.02976356,-1
440,427.15,425.91,4314595,-38.650042,-13.405,466.3928457,11.35539668,-1
430,438.35,436.69,2547387,-40.25971939,-19.4525,463.119873,38.01440939,1
438.35,393,404.44,5797927,-40.39655412,-24.7075,453.3468145,8.900195156,-1
384.7,350,355.49,8152538,-44.32108547,-29.22,443.3877852,-6.616694554,-1
400,357.75,354.64,5660293,-45.67126869,1.0475,427.3496742,-3.224289678,-1
347,338.3,329.05,5347911,-50.43457136,26.11,402.1439414,-2.705730855,-1
